country,club_tag,club_name,badgeid,club_trophies,club_rank,member_count
Portugal_club,#2G99Q2VRR,We â¤ï¸ Rick ðŸ‡µðŸ‡¹,8000048,821950,76,29
Tonga_club,#2J0JL9L8G,i napoletani,8000008,82194,134,18
Uzbekistan_club,#2J09JLC0J,<c4>GAME|ðŸŽ®</c>,8000055,821910,49,29
Samoa_club,#2009UCL9Y,ðŸŒ¹Ä¶ÃƒÃ‘Ä¶ÃƒÄ¹ÃƒÅ˜ðŸŒ¹,8000023,82185,151,24
Kiribati_club,#22QG8GJYQ,ARKADAÅžLIKâ¤,8000023,82183,174,26
French_Polynesia_club,#2JJQ2Q2J0,SK|Gaming 05,8000057,821785,3,30
Guinea_club,#8LURLV98,los perros 23,8000017,82178,168,27
South_Sudan_club,#R90YUGVC,Ð½Ð°Ð¹Ð´Ð¸ Ð´Ñ€ÑƒÐ³Ð°,8000036,82178,117,30
Czech_Republic_club,#JCP08RG8,CHUPA&CHUPS,8000047,821774,97,30
Guernsey_club,#2P8Y0QRPQ,Popkorn ðŸ¿,8000055,82175,175,8
Netherlands_club,#2QL9R82CV,Never Give Up,8000059,821719,184,30
Uruguay_club,#RC9RVVYL,Uru-brawlpro,8000035,821718,32,29
Netherlands_club,#2Y92U0RY9,ES|EMV,8000049,821563,185,26
Montserrat_club,#88VC220G,ANNICK,8000010,82150,175,24
Seychelles_club,#2LR8Y980J,Ñ€Ð°Ð·Ñ€ÑƒÑˆÐ¸Ñ‚ÐµÐ»Ð¸.,8000033,82148,122,9
Palau_club,#YQ8882VV,Ð°Ñ€Ð¿Ð°,8000029,82144,158,26
United_Arab_Emirates_club,#LPYG9JL0,Masked Clan,8000055,821402,14,29
"Venezuela,_Bolivarian_Republic_of_club",#2J2GYU20U,gamerZ on!ðŸ‘½,8000043,821401,75,30
Georgia_club,#28PCYLLP0,FS|TeamðŸ•Š,8000055,821362,29,30
Hungary_club,#20ULJJ8QQ,Magyar NyerÅ‘k,8000006,821323,92,29
Gibraltar_club,#LCQ2L220,Fex pley,8000029,82132,176,14
Samoa_club,#2R08V2YQJ,Ø¬ÙŠØ´ Ø§Ù„Ø³Ø§Ø¨Ø¹,8000059,82122,152,9
Norfolk_Island_club,#P2R2GYPG,estrellas brawl,8000019,82121,140,29
Bulgaria_club,#29YJYLCGV,Bulgarian Army2,8000019,821182,51,30
Honduras_club,#JC0R9,3Crowns HN,8000027,821121,39,30
Malaysia_club,#28VJP0PUV,Cute Home,8000051,821112,59,30
El_Salvador_club,#2QQYLC2LJ,SK|Storm,8000003,821076,57,29
Paraguay_club,#22CV0R9UP,Infratierraâ™¡,8000006,821003,23,30
El_Salvador_club,#L9Q9LCYL,SURG3,8000033,820918,58,29
Hong_Kong_club,#P2L88CCQ,æˆ‘éƒ½æ˜¯ä¸­åœ‹äºº,8000015,820900,111,30
Ecuador_club,#28J8RRJ8R,The Galaxy ðŸŒ™,8000052,820846,69,30
Sint_Maarten_(Dutch_part)_club,#220C02LJV,Ð˜Ð±Ñ€Ð°Ð¼Ð°Ð¹Ñ†Ñ‹,8000055,820839,1,29
Equatorial_Guinea_club,#2GC90RJRC,Ð ÑƒÐ´Ð¾Ð»ÑŒÑ„,8000028,82080,142,16
Benin_club,#2G89LCGR2,BSB LeGendS,8000029,820702,5,27
Austria_club,#LYCP9QGQ,War souls,8000036,820696,59,29
Australia_club,#2RUL92GPQ,The Wildfire,8000037,820671,88,30
Iceland_club,#2JG22R82C,Old Stars,8000018,820589,10,30
Vanuatu_club,#UGPU020U,ÑÐ°Ð²Ð° Ð¸ Ð´Ð¸Ð¼Ð°,8000023,82051,190,30
Kazakhstan_club,#2L0VQ2YUJ,Top|Tima,8000027,820496,178,22
Saint_Kitts_and_Nevis_club,#2Q2GC8G0J,Team Wortex,8000055,82047,162,6
Congo_club,#UR8RJG8G,Lay'dBackNation,8000002,820447,9,30
Australia_club,#Y8PJP8RY,CuckBoisOnly,8000045,820288,89,30
Australia_club,#QC2UY8G,Asian Vikings,8000059,820270,90,30
Montserrat_club,#28Y89VPGU,Ralex Army 3,8000037,82025,176,12
Jersey_club,#292VCUUQ0,Ñ‚Ñ‘Ð¼Ð° Ð¸ ÐšÐ¾ÑÑ‚Ñ 19,8000004,82009,177,29
Romania_club,#2C29Q9R90,ðŸ‡·ðŸ‡´Ro|EliteðŸ’¥,8000055,820077,100,29
Singapore_club,#29PU9CQJ0,Grand Master,8000055,820026,130,30
Greece_club,#2JGY8Q0GV,SPRITE AB,8000025,820025,78,30
Vanuatu_club,#2R0VY8PLP,Ð»ÐµÐ³ Ð»ÐµÐ³ÐµÐ½Ð´Ð°,8000019,81996,191,9
Singapore_club,#2GV2J08V8,BS Warriors 3,8000023,819920,131,30
Sierra_Leone_club,#U8R92J8J,Kante fans,8000022,81988,126,29
Australia_club,#LQ9VGVQ,Bombamush,8000047,819869,91,30
Hungary_club,#20Y9L29VQ,Csuszy minis,8000013,819817,93,30
"Venezuela,_Bolivarian_Republic_of_club",#2G0JCGY0P,ðŸ”¥Fire GameðŸ”¥,8000005,819787,76,30
Hong_Kong_club,#282JG92CR,Double,8000031,819778,112,30
Nicaragua_club,#2JVUCR8JV,NIC | CLUB â„ï¸,8000031,819748,36,30
Czech_Republic_club,#2RGVR2GV8,no invite!!!ðŸ˜¡,8000008,819729,98,30
Singapore_club,#2GCCPYQG2,Trinexo Asia,8000011,819647,132,30
Indonesia_club,#VLPUG9VQ,[UNDER SLAYER],8000018,819636,47,30
Niue_club,#2QL92Y0VU,brawl drawsl,8000043,81960,131,9
Kazakhstan_club,#2C2JYY0CP,Kz|TigersðŸ‘‘,8000027,819559,179,27
Swaziland_club,#28J20UV8P,les gens,8000057,81946,160,7
Svalbard_and_Jan_Mayen_club,#2J9URUVC9,5clas,8000050,81943,169,8
Palau_club,#QVRRCLLP,Supervivientes,8000004,81938,159,21
"Iran,_Islamic_Republic_of_club",#2J2LLQP0R,Uchiha,8000023,819335,49,30
Netherlands_club,#2C20L22QQ,king,8000037,819274,186,30
Guinea-Bissau_club,#2RQLL2988,Penny's Club,8000036,819271,3,30
Hong_Kong_club,#2R0VVUL8Y,å°ä¸‘ç‰¹å·¥éšŠ1120,8000025,819255,113,30
Australia_club,#2JLJ990G0,Aces II,8000023,819221,92,28
Switzerland_club,#CG0J0CGG,Swiss-Zone,8000004,819181,79,30
Kazakhstan_club,#CY80222J,BlueNets,8000007,819015,180,30
Indonesia_club,#2P8RUU0PJ,REVOLUTION Z,8000027,819000,48,27
South_Africa_club,#28GRPV828,LegendsðŸ¥µ,8000037,818980,21,29
Sierra_Leone_club,#YJRVJG0G,ì–´ë¥¸ë¼ì§€ì‚¼í˜•ì œ,8000003,81896,127,18
Romania_club,#2J9CQY9YL,RO|Stars,8000052,818911,101,27
Netherlands_club,#LVLU0J9Y,Ø§Ù„Ø­ÙŠØ§Ù‡Ù€â¤ï¸.Ø­Ù„ÙˆÙ‡],8000025,818871,187,30
China_club,#VJ98P2U8,Treasure Hunter,8000004,818867,69,29
Mozambique_club,#2LCYCUC99,BG pandilla,8000027,81881,160,6
Australia_club,#U2LV8G9G,Neon Fury II,8000003,818782,93,30
Hungary_club,#22VGPLJ2C,STARSâ­ï¸,8000052,818759,94,30
Singapore_club,#2Q8G8YPPP,Singapore,8000023,818759,133,30
Costa_Rica_club,#20P2UGPCC,No Limits.,8000037,818713,54,26
Dominican_Republic_club,#2GJLVPVC8,SW|Happy,8000050,818682,35,27
Denmark_club,#2Y8VJ99JU,Danish Orderâ€™s,8000006,818677,28,30
Sweden_club,#V800R80,Aktiva Vikingar,8000029,818653,49,29
Jamaica_club,#28UGJ8Y8U,LLP,8000005,818609,4,30
Greece_club,#28VRRQ0LQ,Greek Kingdom,8000059,818570,79,29
Senegal_club,#QP2RJR08,Le Continental,8000036,81853,165,5
Algeria_club,#2R8VVG2YC,æ›ç”·äººè·Ÿæ›è¡£æœä¸€æ¨£,8000057,818496,33,29
Australia_club,#20RURUYYC,Rampage IV,8000037,818465,94,30
Papua_New_Guinea_club,#JRPY9J0,@fotbal,8000049,81845,148,14
Swaziland_club,#VL9Y928R,Tougher X,8000016,81843,161,13
Belgium_club,#2QYG2Y82Y,aimraudz clan,8000013,818415,97,29
"Bolivia,_Plurinational_State_of_club",#PGV9LGY,FURIA NOCTURNA,8000034,818410,68,30
Lesotho_club,#2G289G02Q,B.S forever,8000018,81837,150,15
Slovakia_club,#8GJR0,Pu$$i Hunterz,8000039,818341,38,29
Saint_Martin_(French_part)_club,#YYQYL9YC,"Riko""222 Leon",8000035,81834,108,23
Portugal_club,#2LVQYR8LL,ðŸŒµHumildadeðŸŒµ,8000013,818310,77,28
Guernsey_club,#PC9JP2G9,ÑÑƒÐ¿ÐµÑ€ðŸ˜ŽðŸ˜ŽðŸ¤‘,8000008,81829,176,29
Burundi_club,#2Y2RRJ0UP,Ñ‡ÐµÐ±ÑƒÑ€ÐµÑ‡Ð½Ð°Ñ,8000047,818179,6,30
Czech_Republic_club,#2R8UR20P2,GoodsofCzech,8000055,818174,99,30
Egypt_club,#2RJCYQ2PV,MoonKnightsðŸŒ™,8000035,818166,86,27
"Bolivia,_Plurinational_State_of_club",#29RCLLYJ,cras ten,8000059,818117,69,30
"Iran,_Islamic_Republic_of_club",#2922UUJLU,Tribe iran,8000023,818100,50,30
Singapore_club,#8QQL0QGP,Royal Brawler,8000056,818060,134,29
Finland_club,#YV8CYPPV,ð•¿ð–ð–ŠFlame,8000037,818047,66,30
Belarus_club,#2YUP2GVY8,Ð˜ÑÑ,8000018,818020,186,30
Bosnia_and_Herzegovina_club,#CPJ0VGYP,Balkaton II,8000055,818017,17,30
Guatemala_club,#9RUGCRJ8,Elemantrix,8000055,817952,107,30
Andorra_club,#2RYC2V2GY,el club delucio,8000016,817920,15,30
Sint_Maarten_(Dutch_part)_club,#JRP9Q2PV,OFISIALTEAM69,8000016,81787,117,7
Equatorial_Guinea_club,#292QUQ2CR,los veteranos,8000036,81786,143,3
Malawi_club,#2PU0RYGVQ,Ð¿Ñ€Ð¾Ð¼Ð°Ñ…Ð°ÐºÐµÑ€,8000027,81785,149,29
Guinea_club,#22YCPQ2CP,BallÄ± hesab,8000002,81780,169,30
Syrian_Arab_Republic_club,#28YP2GVJ8,HS_BRAW STAR_YT,8000021,817730,24,30
Jordan_club,#2Y0PL0GRR,Spider â¦â¦â¦ðŸ•¸ðŸ•·ï¸,8000057,817727,16,30
Costa_Rica_club,#2R0U2LL28,Los Descalzos,8000004,817688,55,30
Czech_Republic_club,#29U90V0JJ,NINJAGO,8000049,817670,100,30
French_Polynesia_club,#G8C0RC2Y,KISEL,8000000,817649,4,4
Switzerland_club,#2YCYL2PPG,Bludis,8000047,817632,80,30
Saint_Lucia_club,#20GG99QYQ,ë‚˜ëŠ” í›ˆì„œë‹·,8000009,81763,120,28
Romania_club,#2GQY8JPR9,RAMPAGE LEGIÃ˜N,8000041,817624,102,30
Guinea-Bissau_club,#J2Y8RLPL,<c7>HavuÅŸ</c>,8000018,81761,120,1
Switzerland_club,#2J809GYVR,Les Lions|Ultra,8000029,817584,81,30
Hungary_club,#2JG0L8RYC,PrÃ©mium,8000018,817582,95,30
Norfolk_Island_club,#22P9CPU8P,A.R.K.A.D,8000003,81758,141,26
Guyana_club,#JJ2JPLJJ,Legendenfische,8000029,81756,131,14
Palau_club,#2882P2QLY,Ð¢Ð¾Ñ€Ñ‚ Ð¸ Ð½Ð°Ð½Ð¸,8000016,81752,160,28
Norway_club,#22JUVJ9PJ,GGAME,8000035,817495,23,24
Armenia_club,#2L20G280J,4Fun,8000035,817489,39,29
China_club,#2QYGJQQY9,ðŸ†SEKAMCHIKIðŸ†,8000029,817480,70,30
"Macedonia,_the_former_Yugoslav_Republic_of_club",#208GCC28J,club del amorâ¤,8000010,817451,5,15
Somalia_club,#LGJP0YPU,TAYLARUSS93,8000034,81744,148,6
New_Caledonia_club,#VUC82P20,jaja123,8000036,81743,174,10
El_Salvador_club,#28CYQJJUP,ST|SHADOW TEAM,8000039,817381,59,30
Saint_Barthélemy_club,#2LGPJY0YQ,G9,8000003,81736,133,13
Libya_club,#CRJC9C,Nova Arab,8000004,817236,10,30
Lithuania_club,#2C0R0CL8J,Makaka 3d,8000011,817200,26,30
Samoa_club,#28JL0VJL0,sportivii,8000040,81713,153,7
Finland_club,#2JRCYV99R,Toxic Lakes,8000042,817090,67,30
Lebanon_club,#LGCYRQ,In 2 Reality,8000013,817084,17,30
Ireland_club,#29Q2PY00J,THE BEST,8000009,817062,15,29
"Venezuela,_Bolivarian_Republic_of_club",#2Q9YUPCLJ,StK|Gaming,8000010,817060,77,30
Iraq_club,#2QY0C2QRY,ä¹ˆMVPä¹ˆIRAQ,8000029,816993,30,26
"Saint_Helena,_Ascension_and_Tristan_da_Cunha_club",#2LGGJPQ8J,Socials,8000019,81699,140,26
Dominican_Republic_club,#2GGLP8V9,SAYAJIN FORCE,8000023,816952,36,30
Viet_Nam_club,#28LRCGU0G,BBRÂ°Villageâ„¢,8000057,816912,32,29
Denmark_club,#2QJPV8RQQ,PassTheDoobie,8000023,816882,29,30
Finland_club,#VJPC9PJU,lords of nut,8000047,816874,68,30
Guyana_club,#2GC88JU0L,SHOWDOWN,8000005,81687,132,6
Somalia_club,#90Y2RL80,! V !,8000059,81686,149,27
"Bolivia,_Plurinational_State_of_club",#22PQP2Q2U,Brawl Stars,8000015,816855,70,30
Svalbard_and_Jan_Mayen_club,#2JUP2YLY0,TR|Krali,8000055,81683,170,6
Somalia_club,#2900U80Q9,zwarte moffels,8000050,81682,150,4
New_Zealand_club,#2GUCVYLQL,Goated Goats,8000029,816731,20,30
Estonia_club,#9PVG0J2L,ÐšÐžÐ¢Ð¯Ð¢ÐšÐ˜,8000049,816727,17,30
Belgium_club,#2J8VC8LQR,edcher esports,8000048,816723,98,30
Singapore_club,#2GGGQPURL,For Club League,8000021,816712,135,28
Guinea_club,#2P08U8P02,Voros5/b,8000019,81670,170,21
"Iran,_Islamic_Republic_of_club",#9QPJPGCJ,ÐšÐ»Ð°Ð½ Ð½Ð¸Ñ‚Ñ‹!,8000023,816685,51,30
Switzerland_club,#2Q8UCYG8L,LA CRUMBLE TEAM,8000037,816655,82,30
Djibouti_club,#2LVVC8RQ9,FaÃ§i DiliðŸ‡ºðŸ‡¬,8000022,81654,195,30
Djibouti_club,#2Y9RCY0C2,THE|B.S.|KINGS,8000019,81650,196,5
Samoa_club,#9J8C88UV,maxima4pro,8000000,81649,154,30
Austria_club,#2G2L88Y9,Ã–sterreich,8000005,816426,60,30
Hungary_club,#2GYRLPGRL,HagymÃ¡s bab,8000049,816376,96,30
Dominican_Republic_club,#VPPC9RYV,WaterfallðŸŒ¬ï¸ðŸŒŠ,8000003,816369,37,29
Croatia_club,#YYPJUVC,Mamuni,8000013,816327,29,29
Netherlands_club,#2RGYC0UY0,âœŒï¸Žï¸ŽRisenBrosâœŒï¸Žï¸Ž,8000027,816302,188,29
Bosnia_and_Herzegovina_club,#28RP0Y0UC,Å mekeri,8000029,816288,18,29
New_Caledonia_club,#V0VYPYL,Pirates de NC,8000004,81627,175,27
Belarus_club,#208QQ2YGY,BlueFire BY,8000059,816220,187,30
Kazakhstan_club,#VGJJQYYV,GolDenBros2.0,8000041,816220,181,30
Falkland_Islands_(Malvinas)_club,#2RLG9RPYJ,PH ZoneðŸ”ž,8000035,816181,6,2
Guatemala_club,#8CU98G2R,silent killer,8000000,816161,108,30
Uruguay_club,#2JC8G8L00,Demonic Rings,8000023,816036,33,28
Hungary_club,#2YRRUVRQR,zigÃ¡nia,8000029,816027,97,30
Bangladesh_club,#2P2YP0RYP,Spike Gang,8000013,815819,44,30
"Venezuela,_Bolivarian_Republic_of_club",#2GPCC980Q,TryHard Ve,8000035,815814,78,30
Slovenia_club,#LUVYQVG2,F2P Bandits,8000056,815783,17,29
Malawi_club,#VVQ90Y99,ðŸŒµÐ¿ÑƒÑ‚ÑŒ 20ÐºÐ°ðŸŒµðŸ‘¹,8000005,81569,150,9
Sao_Tome_and_Principe_club,#CGC0C9VY,Henedrigo,8000022,81567,199,16
Azerbaijan_club,#2QRG0U88L,<cff0000>Gm</c>,8000034,815659,42,30
Australia_club,#29R99VJR0,24K MAGICâ­,8000029,815555,95,30
Papua_New_Guinea_club,#289LJC9PG,UKRAINEðŸ‡ºðŸ‡¦,8000025,81554,149,27
Morocco_club,#2YJ982PGU,SkyBlue,8000033,815536,16,30
Indonesia_club,#2GCV2CUVC,Rising Corvus,8000057,815530,49,29
Guinea-Bissau_club,#2R2R29JRQ,ì„œëŒ€ìž¥,8000026,81545,121,7
"Virgin_Islands,_U.S._club",#PLCPYQ8,lazerbeam,8000015,81543,195,27
Lesotho_club,#2J8V0YRU0,Ð¢Ðœ D1koðŸ€ðŸˆ´,8000023,81540,151,13
Tonga_club,#2QQ8VL9CQ,ÑÐ¿Ð°ÑÐ¸Ð±Ð° Ð¶Ð° Ð°ÐºÐº,8000052,81538,135,5
Svalbard_and_Jan_Mayen_club,#29GC9G2,TeamPidoras,8000020,81530,171,14
Greece_club,#2G8L20RYJ,Greek persons,8000035,815295,80,27
Namibia_club,#2RPVRQPR2,ìˆ˜ê³ ë§,8000000,81528,138,14
"Virgin_Islands,_U.S._club",#82J2Y92L,The Gamerz,8000012,81528,196,27
Czech_Republic_club,#2GUYQ2YU9,distant galaxy,8000052,815232,101,30
Guernsey_club,#JC8PCYC2,spike222,8000013,81523,177,26
Jordan_club,#298YL88LJ,<3|Infinityâœ¨,8000055,815221,17,26
Sierra_Leone_club,#8RLU9899,Ð‘Ñ€Ð°Ñ‚ Ð¸ ÑÐµÑÑ‚Ñ€Ð°,8000036,81513,128,29
Czech_Republic_club,#2R0UQRLRQ,Czechia legia,8000026,815110,102,30
Uzbekistan_club,#L82YV02L,UzB | SiLa ðŸ‡ºðŸ‡¿,8000055,815098,50,30
Tonga_club,#ULVLUV9U,Ð¢ÐÐ” ÐŸÐ Ðž,8000037,81509,136,7
Guatemala_club,#2829UQ92J,benjos,8000023,815064,109,30
Ecuador_club,#2JVR9UR9C,ðŸ¦–Raptors ðŸ’¥,8000010,815038,70,30
Tokelau_club,#28LPJGQLY,MMA|ICE|,8000037,81501,130,20
Djibouti_club,#2QJ8L0JPP,ÑÑ‚Ð¾ ÑˆÐ´ Ð±Ñ€Ð°Ñ‚Ð¸ÐºðŸ˜Ž,8000023,81498,197,9
Gibraltar_club,#2GCU0QQLC,Belly Dancer,8000003,81498,177,21
Guyana_club,#292RR09JJ,DT|DAST X BENDE,8000045,81498,133,11
"Virgin_Islands,_U.S._club",#2QLRRYCJL,BS|FOREVER,8000023,81491,197,27
Afghanistan_club,#280RR9YU0,"""LA ELITE""",8000003,814881,43,30
Antarctica_club,#22GL8L9JR,NTR,8000047,814873,29,30
United_Arab_Emirates_club,#2JPLJYYUU,Tribe Cavalry,8000023,814853,15,26
"Tanzania,_United_Republic_of_club",#2Y200CVG0,Ð¼ÐµÐ¹Ð·Ð¾,8000046,81485,122,11
Lebanon_club,#9RQ9Y0LL,New Lebanon,8000037,814836,18,28
Saint_Vincent_and_the_Grenadines_club,#9R9GVUCG,fc seecret,8000007,81483,176,23
Sao_Tome_and_Principe_club,#8CGULRLY,DIE GEILN,8000029,81483,200,30
Mauritania_club,#2P9JQUUY0,ëˆ„êµ¬ì¸ê°€ ë¸Œë¡¤ì¸ê°€,8000029,81478,117,22
Slovenia_club,#2QG9PLRGJ,Stara Slovenia2,8000057,814724,18,29
Marshall_Islands_club,#2CCLYYLV,die_bros,8000029,81470,138,13
Thailand_club,#GQPPJ89,Thai Brawler,8000009,814690,14,30
Saint_Barthélemy_club,#JVQ8J0QP,ë„ˆêµ´êµ°ë‹¨,8000029,81469,134,9
Algeria_club,#8LGYG808,dz,8000004,814675,34,30
Cyprus_club,#2GLCJCYRR,Halloumi-inu,8000055,814603,11,30
Vanuatu_club,#2QLULJY80,Ð4,8000028,81450,192,11
Belarus_club,#U8G0JU8Y,Ð‘ÐµÐ»Ð°Ñ€ÑƒÑÑŒ,8000004,814497,188,30
Saint_Lucia_club,#28C9QUGGL,QLash ZtoRM,8000018,81444,121,5
Sweden_club,#QPJ2Q2Y,LeadOn eSport,8000026,814385,50,30
Austria_club,#GL8YR8V,Club #GL8YR8V,8000004,814358,61,29
Denmark_club,#2RPU0YPLU,BCC Alliance,8000029,814258,30,30
Finland_club,#2GQRPLQ0,_:Team_Star:_,8000043,814221,69,29
Netherlands_club,#2YPU9PCJ8,dikke hans roke,8000028,814194,189,30
Marshall_Islands_club,#20Q0Y8GQP,1064Ð»Ð¾Ð»,8000029,81419,139,30
Israel_club,#28YVQ89Y8,Team DolfinðŸ¬,8000053,814188,41,30
Iraq_club,#22YQP2JRR,Ø¹Ø±Ø§Ù‚ÙŠÙŠÙ†,8000059,814183,31,30
Equatorial_Guinea_club,#9VP2URPG,Top4ik YouTube,8000006,81417,144,8
Cameroon_club,#2CGYY22R,ç´…è‰²,8000004,814169,5,30
Monaco_club,#CL0VC0LY,<c9>TÃœRKÄ°YE</c>,8000023,814160,3,30
Dominican_Republic_club,#882LYUGR,Dominican Code,8000031,814147,38,30
Saudi_Arabia_club,#P9VCL8G9,Travel,8000042,814147,82,30
Egypt_club,#YGLPC8JP,wadi el bezr,8000016,814144,87,28
Israel_club,#2GGU9YURU,IL champions,8000041,814141,42,30
Belarus_club,#28JRCYC08,LIGA_pryanik,8000058,814105,189,29
Belarus_club,#CPCPU02,Brawl Dauns,8000009,814101,190,29
China_club,#8LQL99V,å¹¿å·ž,8000006,814086,71,30
Papua_New_Guinea_club,#G8G2Y9JP,Super klub,8000011,81406,150,15
Greece_club,#2PG9UGJPU,stamos126,8000005,814030,81,29
Singapore_club,#JY89UU2,Mediacorp,8000054,814006,136,30
Belgium_club,#2RQY9J00Y,â›©|SnakeðŸŽ‹,8000048,813986,99,29
Costa_Rica_club,#CR29YRUV,Quebos 2.0,8000037,813948,56,30
Viet_Nam_club,#2GUCJ9QPL,belleq,8000036,813919,33,30
"Iran,_Islamic_Republic_of_club",#L89UU0C8,Walkerz,8000033,813910,52,30
Tuvalu_club,#20JYQP8LG,we best friends,8000018,813908,3,29
Czech_Republic_club,#2GP2LJQ9C,POG|CZ/SK,8000057,813808,103,30
Singapore_club,#J999YUV,Potatoes,8000048,813802,137,30
New_Caledonia_club,#G0RCGQG,Foreing,8000018,81377,176,10
Namibia_club,#CGGVQL2G,ìš”ì‹œ,8000022,81359,139,13
"Moldova,_Republic_of_club",#L2P89P02,>LSQ_TOP<,8000027,813549,34,28
Switzerland_club,#JULP9RRY,LordsOfSwiss,8000021,813499,83,29
Egypt_club,#2LP9G2U00,sh7eeet,8000047,813465,88,30
Portugal_club,#2CL8C8,PORTUGAL,8000022,813465,78,30
Honduras_club,#2RGPJ2UR0,team virus,8000005,813454,40,30
Palau_club,#2PPULV9R8,$6-Ð$,8000006,81345,161,21
Nicaragua_club,#2LUC0PPGC,ðŸ‚Fury ToroðŸ‚,8000023,813419,37,30
Andorra_club,#29RGJCQQ2,Gods of wars,8000027,813403,16,30
Kyrgyzstan_club,#2YV2Q22R2,Ware_Paradise,8000043,813390,37,29
Kazakhstan_club,#2J0PLYPGG,ÐÐºÑ‚Ð¸Ð²Ð½Ñ‹Ð¹ ÐºÐ»ÑƒÐ±,8000025,813380,182,30
Guernsey_club,#PVPL0V0R,Team Clubliga,8000047,81338,178,11
Finland_club,#2Y8020CRJ,Ultra-Elite,8000015,813369,70,27
Liberia_club,#2R0JLGUGY,$ÐšÐžÐ¢Ð«ðŸ–¤,8000057,81327,125,8
Niue_club,#2RPL2GVRP,Ð³andon,8000015,81324,132,7
Romania_club,#2J8YC02UR,Brawl KingsðŸ‘‘,8000027,813237,103,30
Netherlands_club,#RRC9QUP0,Red Redemption,8000004,813200,190,30
Slovenia_club,#PU9CL999,Ð’ÐµÑÑ‘Ð»Ñ‹Ðµ Ð¾Ð²Ð¾Ñ‰Ð¸,8000006,813166,19,29
Ireland_club,#2QYJQV202,STG|Gaming,8000021,813164,16,30
Jersey_club,#YGR0GY2R,Ð¼Ð¾Ð»Ð¾Ð´ÐµÑ† Ð¾Ð³ÑƒÑ€ÐµÑ†,8000004,81315,178,28
Saint_Lucia_club,#QVCR8YY,QkurtQ,8000037,81315,122,13
Guinea-Bissau_club,#22C9YCY2L,ÐºÐ°Ð½,8000007,81308,122,27
Indonesia_club,#290RL0JCY,GamerSquad1st,8000029,813063,50,30
Swaziland_club,#299QUQUUV,äº”è™Žä¸Šå°†,8000011,81304,162,29
Guatemala_club,#2JRJ80LYG,Super Pesadilla,8000018,813004,110,30
"Micronesia,_Federated_States_of_club",#2Y0JU9JP8,tÃ¼ 19,8000035,81295,122,6
Malaysia_club,#2GPLG280P,THE EDGE,8000007,812934,60,24
Viet_Nam_club,#292UCGVLV,GÃ  Má»,8000037,812924,34,30
Belgium_club,#2Q0QQ0LG,De Beste Buren2,8000029,812913,100,29
Hungary_club,#202PJ8U29,Frozen|Academy,8000051,812904,98,30
Costa_Rica_club,#2YLV9CULR,Club Star |OFC|,8000039,812892,57,30
Kazakhstan_club,#R2URP92J,The North Face,8000025,812865,183,30
Grenada_club,#29R0Q8RRR,campamento,8000021,81266,151,27
"Venezuela,_Bolivarian_Republic_of_club",#2GJ9CL28R,THE UNKNOW'S,8000005,812617,79,30
Honduras_club,#2GJ9CV8LP,the pilares,8000049,812592,41,30
Vanuatu_club,#22L0U9P2J,Ð¿ÑƒÑ‚ÑŒ Ð´Ð¾ Ð»ÐµÐ³,8000046,81255,193,10
Saudi_Arabia_club,#LYPUCPCJ,Ù…Ø­Ù…Ø¯ ÙˆØ¬ÙˆÙƒØ±505,8000019,812463,83,30
Saint_Kitts_and_Nevis_club,#88LRJVC0,Ð½Ð¾Ð³Ñ€Ð¸,8000000,81243,163,28
Guernsey_club,#2GG9R8U9G,Ã–ÄžLENÃ‡Ä°LER 3B,8000016,81242,179,22
Austria_club,#2QQ88J,EhrenbrÃ¼der,8000029,812383,62,30
Chad_club,#2G09R020U,ICE TEAM â„ï¸,8000021,812354,6,30
Marshall_Islands_club,#22UQU88V,DaNq Esports,8000029,81234,140,26
Egypt_club,#9QRGPVCU,Ø§Ø¨Ø·Ø§Ù„ Ø§Ù„Ø¹Ø±Ø¨,8000037,812305,89,30
Lebanon_club,#2J2YPYC88,Lebanon lions,8000013,812294,19,28
Georgia_club,#2GPYRP8U2,MLG GANG,8000045,812249,30,30
Bosnia_and_Herzegovina_club,#2GU9RU2G9,BosnianLegends3,8000059,812145,19,30
Romania_club,#CL2G9Q82,TheMightyDude,8000029,812123,104,29
Switzerland_club,#2Q9UGJGGJ,<c6>Owne</c>,8000041,812035,84,30
Greece_club,#CPR0YLGC,GREEK WARRIORS,8000021,812034,82,29
Saint_Kitts_and_Nevis_club,#29LGQQQ9U,SÄ°NSÄ° kulÃ¼bÃ¼,8000019,81196,164,30
Greece_club,#2QQLJQCGJ,The Gods,8000045,811948,83,29
Saint_Vincent_and_the_Grenadines_club,#GYLG9LPV,DarkSide,8000008,81192,177,11
Swaziland_club,#2G9VV9UVG,brÃ¼der gang,8000049,81192,163,6
Belgium_club,#29V8CP9UL,les inachevÃ©,8000055,811910,101,28
Tunisia_club,#298GJGJ22,ARAB KINGDOM,8000025,811867,12,30
Guinea_club,#2QV82YQR0,Artem,8000043,81184,171,11
Viet_Nam_club,#VJGVLLLG,VIET Drake 2,8000037,811782,35,30
Nicaragua_club,#28R002LGQ,AMERICAS 3 NIC.,8000053,811759,38,30
Sierra_Leone_club,#22PLYVQPG,ÐÐ£Ð¤ Ñ‚Ð°Ð¼Ð±Ð¾Ð²,8000027,81173,129,29
